0,105.2,35.54,104.06
1,105.18,35.51,104.08
2,105.16,35.47,104.1
3,105.14,35.44,104.11
4,105.11,35.41,104.13
5,105.08,35.39,104.15
6,105.05,35.36,104.16
7,105.02,35.34,104.18
8,104.98,35.32,104.19
9,104.95,35.31,104.21
10,104.91,35.29,104.22
11,104.87,35.28,104.24
12,104.83,35.27,104.25
13,104.79,35.27,104.26
14,104.75,35.26,104.28
15,104.71,35.26,104.29
16,104.67,35.26,104.3
17,104.63,35.25,104.31
18,104.59,35.25,104.33
19,104.55,35.26,104.34
20,104.51,35.26,104.35
21,104.47,35.27,104.37
22,104.43,35.27,104.38
23,104.39,35.28,104.39
24,104.35,35.3,104.4
25,104.31,35.31,104.41
26,104.28,35.33,104.43
27,104.24,35.35,104.44
28,104.21,35.37,104.45
29,104.17,35.39,104.46
30,104.14,35.41,104.47
31,104.1,35.43,104.48
32,104.07,35.46,104.49
33,104.04,35.49,104.5
34,104.01,35.51,104.51
35,103.98,35.54,104.52
36,103.95,35.57,104.52
37,103.92,35.6,104.53
38,103.89,35.63,104.54
39,103.86,35.67,104.54
40,103.84,35.7,104.54
41,103.81,35.73,104.55
42,103.79,35.77,104.55
43,103.76,35.8,104.55
44,103.74,35.84,104.55
45,103.72,35.87,104.55
46,103.7,35.91,104.55
47,103.68,35.95,104.56
48,103.66,35.99,104.56
49,103.64,36.03,104.56
50,103.63,36.07,104.55
51,103.61,36.11,104.55
52,103.6,36.15,104.55
53,103.59,36.19,104.55
54,103.58,36.23,104.55
55,103.57,36.27,104.55
56,103.56,36.31,104.54
57,103.55,36.35,104.54
58,103.55,36.39,104.54
59,103.54,36.44,104.54
60,103.54,36.48,104.53
61,103.54,36.52,104.53
62,103.54,36.56,104.53
63,103.55,36.61,104.52
64,103.55,36.65,104.52
65,103.56,36.69,104.51
66,103.56,36.73,104.5
67,103.57,36.77,104.5
68,103.58,36.81,104.49
69,103.59,36.85,104.49
70,103.6,36.89,104.48
71,103.61,36.93,104.47
72,103.62,36.97,104.46
73,103.64,37.01,104.46
74,103.65,37.05,104.45
75,103.66,37.09,104.44
76,103.68,37.13,104.43
77,103.7,37.17,104.42
78,103.71,37.21,104.41
79,103.73,37.24,104.4
80,103.75,37.28,104.39
81,103.77,37.31,104.38
82,103.79,37.35,104.37
83,103.81,37.38,104.35
84,103.84,37.41,104.34
85,103.86,37.44,104.32
86,103.89,37.47,104.31
87,103.92,37.5,104.29
88,103.95,37.53,104.28
89,103.98,37.55,104.26
90,104.01,37.58,104.24
91,104.04,37.6,104.23
92,104.07,37.63,104.21
93,104.1,37.65,104.2
94,104.13,37.67,104.18
95,104.16,37.7,104.16
96,104.19,37.72,104.15
97,104.23,37.74,104.13
98,104.26,37.76,104.11
99,104.29,37.78,104.09
100,104.32,37.8,104.07
101,104.36,37.82,104.05
102,104.39,37.83,104.03
103,104.42,37.85,104.01
104,104.46,37.86,103.99
105,104.49,37.88,103.97
106,104.53,37.89,103.95
107,104.56,37.91,103.93
108,104.59,37.92,103.91
109,104.63,37.93,103.89
110,104.67,37.94,103.86
111,104.7,37.95,103.84
112,104.74,37.96,103.82
113,104.77,37.96,103.8
114,104.81,37.96,103.78
115,104.85,37.97,103.76
116,104.89,37.97,103.74
117,104.92,37.96,103.72
118,104.96,37.96,103.7
119,105.0,37.96,103.68
120,105.03,37.95,103.66
121,105.07,37.95,103.64
122,105.11,37.94,103.62
123,105.14,37.93,103.6
124,105.18,37.92,103.58
125,105.21,37.91,103.55
126,105.25,37.9,103.53
127,105.28,37.88,103.51
128,105.32,37.87,103.49
129,105.35,37.85,103.47
130,105.38,37.84,103.45
131,105.41,37.82,103.43
132,105.45,37.8,103.41
133,105.48,37.78,103.38
134,105.51,37.76,103.36
135,105.54,37.74,103.34
