0,15.88,12.81,15.11
1,15.84,12.81,15.12
2,15.8,12.81,15.14
3,15.77,12.81,15.15
4,15.73,12.81,15.16
5,15.69,12.82,15.18
6,15.66,12.83,15.19
7,15.63,12.85,15.2
8,15.59,12.87,15.21
9,15.56,12.89,15.22
10,15.53,12.91,15.23
11,15.5,12.93,15.23
12,15.47,12.95,15.24
13,15.44,12.98,15.24
14,15.41,13.0,15.25
15,15.38,13.03,15.25
16,15.36,13.06,15.25
17,15.33,13.09,15.25
18,15.31,13.12,15.25
19,15.28,13.15,15.25
20,15.26,13.18,15.25
21,15.24,13.21,15.24
22,15.22,13.24,15.24
23,15.2,13.27,15.24
24,15.18,13.31,15.24
25,15.16,13.34,15.24
26,15.14,13.38,15.24
27,15.13,13.41,15.24
28,15.11,13.45,15.24
29,15.1,13.48,15.24
30,15.08,13.52,15.23
31,15.07,13.55,15.23
32,15.06,13.59,15.23
33,15.05,13.63,15.22
34,15.03,13.66,15.22
35,15.02,13.7,15.21
36,15.01,13.74,15.2
37,15.0,13.77,15.2
38,15.0,13.81,15.19
39,14.99,13.85,15.18
40,14.98,13.88,15.17
41,14.97,13.92,15.16
42,14.97,13.96,15.15
43,14.96,13.99,15.14
44,14.96,14.03,15.13
45,14.96,14.07,15.12
46,14.96,14.1,15.11
47,14.96,14.14,15.1
48,14.96,14.18,15.09
49,14.96,14.21,15.07
50,14.96,14.25,15.06
51,14.96,14.28,15.04
52,14.96,14.32,15.03
53,14.97,14.36,15.01
54,14.97,14.39,15.0
55,14.98,14.43,14.98
56,14.98,14.46,14.97
57,14.99,14.49,14.95
58,15.0,14.53,14.94
59,15.0,14.56,14.92
60,15.01,14.6,14.9
61,15.02,14.63,14.88
62,15.03,14.66,14.86
63,15.05,14.69,14.85
64,15.06,14.72,14.83
65,15.07,14.75,14.81
66,15.09,14.78,14.79
67,15.1,14.81,14.77
68,15.12,14.84,14.75
69,15.14,14.87,14.73
70,15.15,14.89,14.7
71,15.17,14.92,14.68
72,15.19,14.95,14.66
73,15.21,14.97,14.64
74,15.22,14.99,14.61
75,15.24,15.02,14.59
76,15.26,15.04,14.56
77,15.29,15.06,14.54
78,15.31,15.08,14.52
79,15.33,15.1,14.49
80,15.35,15.12,14.47
81,15.38,15.14,14.44
82,15.4,15.15,14.42
83,15.43,15.17,14.39
84,15.45,15.19,14.37
85,15.48,15.2,14.35
86,15.51,15.21,14.32
87,15.53,15.23,14.3
88,15.56,15.24,14.27
89,15.59,15.25,14.25
90,15.62,15.26,14.23
91,15.65,15.27,14.2
92,15.68,15.28,14.18
93,15.7,15.28,14.15
94,15.73,15.29,14.13
95,15.76,15.3,14.11
96,15.79,15.31,14.08
97,15.82,15.31,14.06
98,15.85,15.32,14.04
99,15.88,15.33,14.01
100,15.91,15.33,13.99
101,15.95,15.34,13.97
102,15.98,15.34,13.95
103,16.01,15.34,13.92
104,16.04,15.34,13.9
105,16.07,15.34,13.88
106,16.1,15.34,13.86
107,16.14,15.34,13.84
108,16.17,15.34,13.82
109,16.2,15.34,13.8
110,16.23,15.34,13.78
111,16.26,15.33,13.76
112,16.3,15.33,13.73
113,16.33,15.32,13.71
114,16.36,15.31,13.69
115,16.39,15.3,13.67
116,16.42,15.29,13.66
117,16.46,15.28,13.64
118,16.49,15.26,13.62
119,16.52,15.25,13.6
120,16.55,15.24,13.58
121,16.58,15.22,13.57
122,16.61,15.21,13.55
123,16.64,15.19,13.53
124,16.67,15.17,13.52
125,16.7,15.16,13.5
126,16.74,15.14,13.49
127,16.77,15.12,13.47
128,16.8,15.1,13.46
129,16.83,15.08,13.44
130,16.86,15.06,13.43
131,16.88,15.04,13.41
132,16.91,15.02,13.4
133,16.94,15.0,13.38
134,16.97,14.98,13.37
135,17.0,14.95,13.36
136,17.02,14.93,13.35
137,17.05,14.9,13.34
138,17.08,14.88,13.33
139,17.1,14.85,13.32
140,17.13,14.82,13.31
