0,15.77,10.19,7.14
1,15.79,10.22,7.12
2,15.81,10.25,7.1
3,15.84,10.28,7.09
4,15.86,10.31,7.07
5,15.88,10.34,7.04
6,15.9,10.36,7.02
7,15.92,10.39,6.99
8,15.94,10.41,6.97
9,15.96,10.43,6.94
10,15.98,10.45,6.91
11,15.99,10.47,6.87
12,16.01,10.49,6.84
13,16.03,10.51,6.81
14,16.05,10.53,6.78
15,16.06,10.55,6.75
16,16.08,10.56,6.71
17,16.1,10.58,6.68
18,16.11,10.59,6.65
19,16.13,10.61,6.61
20,16.14,10.62,6.58
21,16.16,10.63,6.54
22,16.17,10.65,6.5
23,16.19,10.66,6.47
24,16.2,10.67,6.43
25,16.21,10.68,6.39
26,16.22,10.68,6.35
27,16.23,10.69,6.31
28,16.25,10.7,6.28
29,16.26,10.71,6.24
30,16.27,10.71,6.2
31,16.27,10.72,6.16
32,16.28,10.72,6.12
33,16.29,10.73,6.08
34,16.3,10.73,6.04
35,16.3,10.74,6.0
36,16.31,10.74,5.96
37,16.31,10.74,5.92
38,16.32,10.74,5.88
39,16.32,10.74,5.84
40,16.32,10.73,5.79
41,16.33,10.73,5.75
42,16.33,10.73,5.71
43,16.33,10.73,5.67
44,16.33,10.72,5.63
45,16.33,10.72,5.59
46,16.33,10.71,5.55
47,16.33,10.7,5.51
48,16.33,10.7,5.47
49,16.33,10.69,5.43
50,16.32,10.68,5.39
51,16.32,10.67,5.35
52,16.32,10.66,5.31
53,16.31,10.65,5.27
54,16.3,10.63,5.24
55,16.3,10.62,5.2
56,16.29,10.61,5.16
57,16.28,10.59,5.12
58,16.27,10.57,5.09
59,16.26,10.56,5.05
60,16.25,10.54,5.02
61,16.24,10.52,4.98
62,16.23,10.5,4.95
63,16.22,10.48,4.91
64,16.2,10.46,4.88
65,16.19,10.44,4.85
66,16.18,10.42,4.82
67,16.16,10.39,4.79
68,16.15,10.37,4.76
69,16.13,10.35,4.73
70,16.12,10.32,4.7
71,16.1,10.3,4.67
72,16.08,10.27,4.64
73,16.06,10.25,4.62
74,16.05,10.22,4.59
75,16.03,10.19,4.57
76,16.01,10.17,4.54
77,15.99,10.14,4.52
78,15.97,10.11,4.5
79,15.95,10.08,4.48
80,15.93,10.05,4.46
81,15.91,10.02,4.44
82,15.89,9.99,4.42
83,15.87,9.96,4.41
84,15.84,9.93,4.4
85,15.82,9.9,4.38
86,15.8,9.86,4.37
87,15.78,9.83,4.36
88,15.75,9.8,4.35
89,15.73,9.77,4.34
90,15.71,9.73,4.33
91,15.68,9.7,4.33
92,15.66,9.67,4.32
93,15.64,9.63,4.32
94,15.61,9.6,4.31
95,15.59,9.57,4.31
96,15.56,9.54,4.31
97,15.54,9.5,4.31
98,15.51,9.47,4.31
99,15.49,9.44,4.32
100,15.46,9.41,4.32
101,15.44,9.38,4.32
102,15.41,9.34,4.33
103,15.39,9.31,4.34
104,15.36,9.28,4.34
105,15.34,9.25,4.35
106,15.31,9.22,4.36
107,15.29,9.19,4.37
108,15.27,9.16,4.39
109,15.24,9.12,4.4
110,15.22,9.09,4.41
111,15.2,9.06,4.43
112,15.17,9.03,4.44
113,15.15,9.0,4.46
114,15.13,8.98,4.48
115,15.11,8.95,4.5
116,15.08,8.92,4.52
117,15.06,8.89,4.54
118,15.04,8.86,4.56
119,15.02,8.84,4.58
120,15.0,8.81,4.6
121,14.98,8.78,4.63
122,14.96,8.76,4.65
123,14.94,8.73,4.68
124,14.92,8.71,4.7
125,14.9,8.69,4.73
126,14.88,8.66,4.76
127,14.86,8.64,4.79
128,14.84,8.62,4.82
129,14.83,8.6,4.85
130,14.81,8.58,4.88
131,14.79,8.57,4.91
132,14.77,8.55,4.95
133,14.76,8.53,4.98
134,14.74,8.52,5.02
135,14.73,8.51,5.05
136,14.71,8.49,5.09
137,14.7,8.48,5.13
138,14.69,8.47,5.16
139,14.67,8.46,5.2
140,14.66,8.45,5.24
141,14.65,8.44,5.28
142,14.64,8.43,5.32
143,14.63,8.43,5.35
144,14.62,8.42,5.39
145,14.62,8.41,5.43
146,14.61,8.41,5.47
147,14.6,8.4,5.51
148,14.59,8.4,5.55
149,14.59,8.39,5.59
150,14.58,8.39,5.63
151,14.58,8.39,5.68
152,14.58,8.39,5.72
153,14.57,8.39,5.76
154,14.57,8.39,5.8
155,14.57,8.4,5.84
156,14.56,8.4,5.88
157,14.56,8.41,5.92
158,14.56,8.41,5.96
159,14.56,8.42,6.0
160,14.56,8.43,6.04
161,14.55,8.44,6.08
162,14.55,8.45,6.12
163,14.55,8.46,6.16
164,14.55,8.47,6.2
165,14.55,8.48,6.24
166,14.55,8.5,6.27
167,14.55,8.51,6.31
168,14.55,8.52,6.35
169,14.55,8.54,6.39
170,14.56,8.55,6.43
171,14.56,8.57,6.47
172,14.56,8.59,6.5
173,14.56,8.6,6.54
174,14.56,8.62,6.58
175,14.56,8.64,6.61
176,14.57,8.66,6.65
