0,12.78,10.49,0.91
1,12.79,10.48,0.88
2,12.8,10.46,0.86
3,12.82,10.44,0.83
4,12.83,10.42,0.8
5,12.85,10.4,0.78
6,12.87,10.38,0.75
7,12.89,10.36,0.73
8,12.91,10.34,0.71
9,12.93,10.32,0.69
10,12.96,10.3,0.67
11,12.98,10.28,0.65
12,13.01,10.27,0.63
13,13.03,10.25,0.61
14,13.06,10.23,0.59
15,13.09,10.22,0.58
16,13.12,10.2,0.56
17,13.15,10.19,0.55
18,13.18,10.18,0.53
19,13.21,10.17,0.52
20,13.25,10.16,0.5
21,13.28,10.15,0.49
22,13.31,10.14,0.48
23,13.35,10.13,0.47
24,13.38,10.13,0.46
25,13.42,10.12,0.45
26,13.45,10.12,0.44
27,13.49,10.12,0.43
28,13.52,10.12,0.43
29,13.56,10.12,0.42
30,13.59,10.12,0.42
31,13.63,10.12,0.41
32,13.67,10.13,0.41
33,13.7,10.13,0.41
34,13.74,10.14,0.4
35,13.77,10.14,0.4
36,13.81,10.15,0.4
37,13.84,10.16,0.4
38,13.88,10.17,0.41
39,13.92,10.17,0.41
40,13.95,10.18,0.41
41,13.98,10.19,0.41
42,14.02,10.21,0.42
43,14.05,10.22,0.42
44,14.09,10.23,0.43
45,14.12,10.24,0.43
46,14.15,10.26,0.44
47,14.18,10.27,0.45
48,14.22,10.29,0.46
49,14.25,10.31,0.47
50,14.28,10.32,0.48
51,14.31,10.34,0.49
52,14.34,10.36,0.5
53,14.36,10.38,0.52
54,14.39,10.4,0.53
55,14.42,10.42,0.54
56,14.45,10.44,0.56
57,14.47,10.46,0.57
58,14.5,10.48,0.59
59,14.53,10.5,0.6
60,14.55,10.52,0.62
61,14.58,10.54,0.63
62,14.6,10.56,0.65
63,14.62,10.58,0.67
64,14.64,10.6,0.69
65,14.66,10.63,0.71
66,14.69,10.65,0.73
67,14.7,10.67,0.75
68,14.72,10.69,0.77
69,14.74,10.72,0.79
70,14.76,10.74,0.81
71,14.77,10.76,0.84
72,14.79,10.79,0.86
73,14.81,10.81,0.88
74,14.82,10.84,0.9
75,14.84,10.86,0.93
76,14.85,10.88,0.95
77,14.86,10.91,0.97
78,14.87,10.93,1.0
79,14.89,10.96,1.02
80,14.9,10.98,1.05
81,14.9,11.01,1.07
82,14.91,11.03,1.1
83,14.92,11.05,1.13
84,14.92,11.08,1.15
85,14.92,11.1,1.18
86,14.92,11.13,1.21
87,14.92,11.15,1.24
88,14.92,11.17,1.26
89,14.92,11.2,1.29
90,14.91,11.22,1.32
91,14.91,11.25,1.34
92,14.9,11.27,1.37
93,14.9,11.3,1.4
94,14.89,11.32,1.42
95,14.88,11.34,1.45
96,14.88,11.37,1.48
97,14.87,11.39,1.5
98,14.86,11.41,1.53
99,14.84,11.44,1.55
100,14.83,11.46,1.58
101,14.82,11.48,1.61
102,14.8,11.5,1.63
103,14.78,11.52,1.66
104,14.77,11.54,1.68
105,14.75,11.56,1.71
106,14.73,11.57,1.73
107,14.71,11.59,1.76
108,14.69,11.61,1.79
109,14.67,11.62,1.81
110,14.65,11.64,1.84
111,14.63,11.66,1.86
112,14.61,11.67,1.89
113,14.59,11.68,1.92
114,14.57,11.7,1.94
115,14.54,11.71,1.97
116,14.52,11.72,1.99
117,14.5,11.73,2.02
118,14.47,11.74,2.04
119,14.44,11.75,2.06
120,14.42,11.76,2.09
121,14.39,11.77,2.11
122,14.36,11.78,2.13
123,14.33,11.79,2.15
124,14.31,11.8,2.17
125,14.28,11.81,2.19
126,14.25,11.81,2.21
127,14.22,11.82,2.23
128,14.19,11.83,2.25
129,14.16,11.84,2.27
130,14.13,11.85,2.29
131,14.1,11.86,2.31
132,14.07,11.86,2.33
133,14.04,11.87,2.34
134,14.0,11.87,2.36
135,13.97,11.88,2.37
136,13.94,11.88,2.39
137,13.91,11.88,2.4
138,13.87,11.88,2.42
139,13.84,11.88,2.43
140,13.8,11.88,2.44
