0,81.55,109.86,26.36
1,81.55,109.82,26.38
2,81.54,109.79,26.4
3,81.54,109.76,26.42
4,81.54,109.73,26.44
5,81.53,109.7,26.46
6,81.52,109.66,26.48
7,81.5,109.63,26.5
8,81.49,109.61,26.52
9,81.46,109.58,26.54
10,81.44,109.56,26.56
11,81.41,109.53,26.58
12,81.38,109.52,26.6
13,81.35,109.5,26.61
14,81.32,109.48,26.63
15,81.29,109.47,26.65
16,81.25,109.46,26.66
17,81.22,109.45,26.68
18,81.19,109.44,26.7
19,81.15,109.44,26.71
20,81.12,109.44,26.73
21,81.08,109.43,26.75
22,81.05,109.43,26.77
23,81.02,109.43,26.79
24,80.98,109.43,26.8
25,80.95,109.44,26.82
26,80.91,109.44,26.84
27,80.88,109.44,26.86
28,80.85,109.45,26.88
29,80.81,109.46,26.9
30,80.78,109.46,26.91
31,80.74,109.47,26.93
32,80.71,109.48,26.95
33,80.68,109.49,26.96
34,80.64,109.5,26.98
35,80.61,109.51,27.0
36,80.58,109.53,27.01
37,80.55,109.54,27.03
38,80.51,109.56,27.05
39,80.48,109.57,27.06
40,80.45,109.59,27.08
41,80.42,109.6,27.09
42,80.39,109.62,27.11
43,80.36,109.64,27.12
44,80.33,109.66,27.14
45,80.29,109.68,27.15
46,80.26,109.7,27.17
47,80.24,109.72,27.18
48,80.21,109.74,27.19
49,80.18,109.76,27.2
50,80.15,109.79,27.21
51,80.12,109.81,27.22
52,80.09,109.84,27.22
53,80.06,109.87,27.23
54,80.04,109.9,27.23
55,80.01,109.93,27.23
56,79.99,109.96,27.23
57,79.97,109.99,27.23
58,79.94,110.02,27.23
59,79.92,110.05,27.23
60,79.9,110.08,27.23
61,79.88,110.11,27.23
62,79.85,110.15,27.22
63,79.83,110.18,27.22
64,79.81,110.21,27.21
65,79.79,110.25,27.21
66,79.78,110.28,27.2
67,79.76,110.31,27.2
68,79.74,110.35,27.19
69,79.72,110.38,27.18
70,79.7,110.41,27.17
71,79.69,110.45,27.16
